,address,city,state,postal_code,price,facts and features,real estate provider,url,title
381,,Landisville,PA,17538,"$403,735+","4 bds, 3.0 ba ,2227 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643153_zpid/,New construction
382,,Landisville,PA,17538,"$30,000 ","2 bds, 2.0 ba ,1500 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/201-Church-Street-Cottage-37-Landisville-PA-17538/2080037609_zpid/,House for sale
383,,Landisville,PA,17538,"$431,900 ","2 bds, 2.0 ba ,3762 sqft",Howard Hanna - York,https://www.zillow.com/homedetails/1512-Bloomfield-Way-Landisville-PA-17538/249064042_zpid/,House for sale
384,,Salunga,PA,17538,"$203,500 ","4 bds, 2.0 ba ,2206 sqft",,https://www.zillow.com/homedetails/45-W-Brandt-Blvd-Salunga-PA-17538/2078777402_zpid/,For sale by owner
385,,Landisville,PA,17538,"$494,205 ","4 bds, 3.0 ba ,2700 sqft",EGStoltzfus,https://www.zillow.com/homedetails/1405-Windemere-Ln-Landisville-PA-17538/306952396_zpid/,New construction
386,,Salunga,PA,17538,"$143,000 ","1 bds, 1.0 ba ,1148 sqft",,https://www.zillow.com/homedetails/44-W-Brandt-Blvd-Salunga-PA-17538/2078777401_zpid/,For sale by owner
387,,Landisville,PA,17538,"$393,735 ","3 bds, 3.0 ba ,1817 sqft",Patriot Realty LLC,https://www.zillow.com/homedetails/0-Wayland-Dr-Landisville-PA-17538/2086958047_zpid/,New construction
388,,Landisville,PA,17538,"$414,900+","5 bds, 4.0 ba ,2808 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792240_zpid/,New construction
389,,Landisville,PA,17538,"$419,459+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643209_zpid/,New construction
390,,Landisville,PA,17538,"$1,995,000 ","None bds, None ba ,None sqft",Bennett Williams Inc.,https://www.zillow.com/homedetails/3860-Old-Harrisburg-Pike-Landisville-PA-17538/2083728233_zpid/,Lot / Land for sale
391,,Landisville,PA,17538,"$509,000 ","4 bds, 3.0 ba ,2655 sqft","Weichert, Realtors- Welcome Home",https://www.zillow.com/homedetails/1412-Pennscott-Dr-Landisville-PA-17538/187317334_zpid/,House for sale
392,,Landisville,PA,17538,"$399,900+","4 bds, 3.0 ba ,2546 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792242_zpid/,New construction
393,,Landisville,PA,17538,"$387,900+","4 bds, 3.0 ba ,2384 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775837_zpid/,New construction
394,,Landisville,PA,17538,"$398,900+","4 bds, 3.0 ba ,2381 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078669169_zpid/,New construction
395,,Landisville,PA,17538,"$412,900+","4 bds, 3.0 ba ,2655 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078792241_zpid/,New construction
396,,Landisville,PA,17538,"$500,435+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643157_zpid/,New construction
397,,Landisville,PA,17538,"$391,900+","3 bds, 2.0 ba ,1829 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2088938290_zpid/,New construction
398,,Landisville,PA,17538,"$402,900+","4 bds, 3.0 ba ,2624 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775838_zpid/,New construction
399,,Landisville,PA,17538,"$460,900+","4 bds, 4.0 ba ,3164 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775836_zpid/,New construction
400,,Landisville,PA,17538,"$394,900+","3 bds, 2.0 ba ,1855 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775843_zpid/,New construction
401,,Landisville,PA,17538,"$440,535+","4 bds, 3.0 ba ,3028 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082201406_zpid/,New construction
402,,Landisville,PA,17538,"$395,900+","3 bds, 2.0 ba ,1864 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2078669167_zpid/,New construction
403,,Landisville,PA,17538,"$496,925+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643201_zpid/,New construction
404,,Landisville,PA,17538,"$527,735+","5 bds, 3.0 ba ,3928 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643159_zpid/,New construction
405,,Landisville,PA,17538,"$404,900+","3 bds, 2.0 ba ,2108 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2097775842_zpid/,New construction
406,,Landisville,PA,17538,"$417,900+","4 bds, 3.0 ba ,2700 sqft",EGStoltzfus,https://www.zillow.com/community/landis-farm/2079472493_zpid/,New construction
407,,Landisville,PA,17538,"$421,735+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643154_zpid/,New construction
408,,Landisville,PA,17538,"$459,564+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656667_zpid/,New construction
409,,Landisville,PA,17538,"$393,735+","3 bds, 3.0 ba ,1817 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643173_zpid/,New construction
410,,Landisville,PA,17538,"$495,302+","4 bds, 4.0 ba ,4145 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643172_zpid/,New construction
411,,Landisville,PA,17538,"$393,735+","3 bds, 2.0 ba ,1443 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643161_zpid/,New construction
412,,Landisville,PA,17538,"$444,735+","4 bds, 3.0 ba ,2787 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643166_zpid/,New construction
413,,Landisville,PA,17538,"$459,734+","4 bds, 3.0 ba ,3599 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643216_zpid/,New construction
414,,Landisville,PA,17538,"$421,735+","4 bds, 3.0 ba ,2880 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643179_zpid/,New construction
415,,Landisville,PA,17538,"$460,965+","4 bds, 3.0 ba ,3405 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2081656670_zpid/,New construction
416,,Landisville,PA,17538,"$426,326+","4 bds, 3.0 ba ,2627 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643181_zpid/,New construction
417,,Landisville,PA,17538,"$416,236+","3 bds, 3.0 ba ,2351 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643192_zpid/,New construction
418,,Landisville,PA,17538,"$468,734+","4 bds, 3.0 ba ,3616 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643195_zpid/,New construction
419,,Landisville,PA,17538,"$510,735+","5 bds, 3.0 ba ,3863 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643149_zpid/,New construction
420,,Landisville,PA,17538,"$526,735+","5 bds, 3.0 ba ,3903 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643148_zpid/,New construction
421,,Landisville,PA,17538,"$414,734+","3 bds, 2.0 ba ,1982 sqft",Keystone Custom Homes,https://www.zillow.com/community/hampton-heath/2082643156_zpid/,New construction
422,,Leola,PA,17540,"$42,000 ","2 bds, 2.0 ba ,1070 sqft",,https://www.zillow.com/homedetails/107-Cheryl-Dr-Leola-PA-17540/67579232_zpid/,For sale by owner
423,,Leola,PA,17540,"$229,000 ","3 bds, 2.0 ba ,1972 sqft",Cavalry Realty LLC,https://www.zillow.com/homedetails/22-S-Farmersville-Rd-Leola-PA-17540/9701514_zpid/,Auction
424,,Leola,PA,17540,"$1,425,000 ","4 bds, 5.0 ba ,5526 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/938-Log-Cabin-Rd-Leola-PA-17540/245321152_zpid/,House for sale
425,,Leola,PA,17540,"$339,900+","3 bds, 2.0 ba ,1880 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785768_zpid/,New construction
426,,South Leola,PA,17540,"$420,990 ","4 bds, 3.0 ba ,2156 sqft",Garman Builders,https://www.zillow.com/homedetails/240-Market-Sq-South-Leola-PA-17540/9750022_zpid/,New construction
427,,Leola,PA,17540,"$391,900+","4 bds, 4.0 ba ,3052 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785761_zpid/,New construction
428,,Leola,PA,17540,"$354,900+","4 bds, 3.0 ba ,2474 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785763_zpid/,New construction
429,,Leola,PA,17540,"$330,900+","4 bds, 3.0 ba ,2168 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785762_zpid/,New construction
430,,Leola,PA,17540,"$349,900+","4 bds, 3.0 ba ,2100 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785774_zpid/,New construction
431,,Leola,PA,17540,"$345,900+","3 bds, 3.0 ba ,2566 sqft",Garman Builders,https://www.zillow.com/community/market-square/2078892500_zpid/,New construction
432,,Leola,PA,17540,"$369,900+","4 bds, 3.0 ba ,2652 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785771_zpid/,New construction
433,,Leola,PA,17540,"$351,900+","4 bds, 3.0 ba ,2318 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785766_zpid/,New construction
434,,Leola,PA,17540,"$350,900+","3 bds, 3.0 ba ,2054 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785769_zpid/,New construction
435,,Leola,PA,17540,"$385,900+","4 bds, 3.0 ba ,3054 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785772_zpid/,New construction
436,,Leola,PA,17540,"$323,900+","3 bds, 3.0 ba ,1906 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785773_zpid/,New construction
437,,Leola,PA,17540,"$89,900 ","4 bds, None ba ,1950 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/43-Glenbrook-Rd-Leola-PA-17540/104379185_zpid/,Lot / Land for sale
438,,Leola,PA,17540,"$369,900+","4 bds, 3.0 ba ,2986 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785775_zpid/,New construction
439,,Leola,PA,17540,"$356,900+","4 bds, 3.0 ba ,2156 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785765_zpid/,New construction
440,,Leola,PA,17540,"$338,900+","4 bds, 3.0 ba ,2230 sqft",Garman Builders,https://www.zillow.com/community/market-square/2081785764_zpid/,New construction
441,,Leola,PA,17540,,"2 bds, 1.5 ba ,936 sqft",,https://www.zillow.com/homedetails/215-Stone-Quarry-Rd-Leola-PA-17540/9701920_zpid/,Pre-foreclosure / Auction
442,,Leola,PA,17540,,"2 bds, 2.0 ba ,1404 sqft",,https://www.zillow.com/homedetails/272-Morgan-Dr-Leola-PA-17540/9748662_zpid/,Pre-foreclosure / Auction
443,,Leola,PA,17540,,"3 bds, 1.0 ba ,1141 sqft",,https://www.zillow.com/homedetails/9-Fairview-Ave-Leola-PA-17540/9749099_zpid/,Pre-foreclosure / Auction
444,,Lititz,PA,17543,"$285,000 ","4 bds, 3.0 ba ,2752 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/32-Diane-Ave-Lititz-PA-17543/54251678_zpid/,House for sale
445,,Lititz,PA,17543,"$249,900 ","4 bds, 3.0 ba ,2070 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/7-Countryside-Ln-Lititz-PA-17543/54252580_zpid/,House for sale
446,,Lititz,PA,17543,"$398,000 ","4 bds, 3.0 ba ,2376 sqft",Keller Williams Platinum Realty,https://www.zillow.com/homedetails/2985-Tiffany-Dr-Lititz-PA-17543/9755618_zpid/,House for sale
447,,Lititz,PA,17543,"$850,000 ","4 bds, 6.0 ba ,5952 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/664-Goose-Neck-Dr-Lititz-PA-17543/54234403_zpid/,House for sale
448,,Lititz,PA,17543,"$1,595,000 ","4 bds, 4.0 ba ,6124 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/115-Millwyck-Rd-Lititz-PA-17543/54253087_zpid/,House for sale
449,,Lititz,PA,17543,"$389,900 ","4 bds, 3.0 ba ,3014 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/308-Royal-Hunt-Way-Lititz-PA-17543/9754118_zpid/,House for sale
450,,Lititz,PA,17543,"$499,900 ","5 bds, 5.0 ba ,4380 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/304-E-Newport-Rd-Lititz-PA-17543/54253379_zpid/,House for sale
451,,Lititz,PA,17543,"$339,000 ","3 bds, 3.0 ba ,2200 sqft",Iron Valley Real Estate of Berks,https://www.zillow.com/homedetails/601-W-Orange-St-Lititz-PA-17543/54254979_zpid/,House for sale
452,,Lititz,PA,17543,"$285,000 ","3 bds, 2.0 ba ,2120 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1021-Bond-St-Lititz-PA-17543/58758093_zpid/,Townhouse for sale
453,,Lititz,PA,17543,"$324,995 ","3 bds, 3.0 ba ,1666 sqft",,https://www.zillow.com/homedetails/690-Sue-Dr-Lititz-PA-17543/54251146_zpid/,For sale by owner
454,,Lititz,PA,17543,"$299,999 ","3 bds, 3.0 ba ,1923 sqft",Iron Valley Real Estate of Lancaster,https://www.zillow.com/homedetails/505-Thornberry-Ln-Lititz-PA-17543/67577875_zpid/,House for sale
455,,Lititz,PA,17543,"$695,000 ","5 bds, 3.0 ba ,4850 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/600-Randolph-Dr-Lititz-PA-17543/9753828_zpid/,House for sale
456,,Lititz,PA,17543,"$899,999 ","4 bds, 5.0 ba ,4733 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/699-Goose-Neck-Dr-Lititz-PA-17543/83187458_zpid/,House for sale
457,,Lititz,PA,17543,"$1,574,250 ","5 bds, 10.0 ba ,9271 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/555-Stonehenge-Dr-Lititz-PA-17543/9753822_zpid/,House for sale
458,,Lititz,PA,17543,"$321,900 ","4 bds, 2.0 ba ,2696 sqft",Kingsway Realty,https://www.zillow.com/homedetails/208-Audrey-Dr-Lititz-PA-17543/54239505_zpid/,House for sale
459,,Lititz,PA,17543,"$344,900 ","5 bds, 3.0 ba ,2778 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/101-E-Market-St-Lititz-PA-17543/83188319_zpid/,House for sale
460,,Lititz,PA,17543,"$795,000 ","4 bds, 5.0 ba ,4628 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/716-Integrity-Dr-Lititz-PA-17543/118334701_zpid/,House for sale
461,,Lititz,PA,17543,"$239,900 ","4 bds, 3.0 ba ,3184 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/325-E-Meadow-Valley-Rd-Lititz-PA-17543/2078900354_zpid/,House for sale
462,,Lititz,PA,17543,"$565,000 ","7 bds, 6.0 ba ,4426 sqft",Dennis E. Beck Real Estate,https://www.zillow.com/homedetails/301-N-Broad-St-Lititz-PA-17543/9750815_zpid/,House for sale
463,,Lititz,PA,17543,"$725,000 ","4 bds, 3.0 ba ,4925 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/26-Brookside-Ct-Lititz-PA-17543/9753924_zpid/,House for sale
464,,Lititz,PA,17543,"$599,999 ","4 bds, 5.0 ba ,5182 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/300-Sarsen-Dr-Lititz-PA-17543/67575596_zpid/,House for sale
465,,Lititz,PA,17543,"$1,299,000 ","5 bds, 6.0 ba ,7031 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/381-Sarsen-Dr-Lititz-PA-17543/9762546_zpid/,House for sale
466,,Lititz,PA,17543,"$865,000 ","4 bds, 5.0 ba ,6223 sqft",Keller Williams Elite,https://www.zillow.com/homedetails/671-Bent-Creek-Dr-Lititz-PA-17543/9762228_zpid/,House for sale
467,,Lititz,PA,17543,"$649,900 ","4 bds, 4.0 ba ,4081 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/14-Sensenich-Dr-Lititz-PA-17543/83187470_zpid/,House for sale
468,,Lititz,PA,17543,,"4 bds, 2.0 ba ,2337 sqft",Auction.com,https://www.zillow.com/homedetails/159-Sego-Sago-Rd-Lititz-PA-17543/9780745_zpid/,Auction
469,,Lititz,PA,17543,"$649,900 ","5 bds, 3.0 ba ,4249 sqft",Mountain Realty,https://www.zillow.com/homedetails/524-Snyder-Rd-Lititz-PA-17543/67575589_zpid/,House for sale
470,,Lititz,PA,17543,"$724,900 ","7 bds, 8.0 ba ,5000 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/62-E-Main-St-Lititz-PA-17543/2109018533_zpid/,House for sale
471,,Lititz,PA,17543,"$700,000 ","4 bds, 4.0 ba ,4277 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/340-Royal-Hunt-Way-Lititz-PA-17543/87896402_zpid/,House for sale
472,,Lititz,PA,17543,"$825,000 ","4 bds, 7.0 ba ,5933 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/514-Wellesley-Ct-Lititz-PA-17543/54234036_zpid/,House for sale
473,,Lititz,PA,17543,"$1,200,000 ","1 bds, 2.0 ba ,1400 sqft",,https://www.zillow.com/homedetails/48-N-Broad-St-UNIT-404-Lititz-PA-17543/2080230886_zpid/,For sale by owner
474,,Lititz,PA,17543,"$669,900 ","5 bds, 5.0 ba ,3990 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/679-Bent-Creek-Dr-Lititz-PA-17543/54234385_zpid/,House for sale
475,,Lititz,PA,17543,"$875,000 ","5 bds, 6.0 ba ,4432 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/801-Greenside-Dr-Lititz-PA-17543/83186628_zpid/,House for sale
476,,Lititz,PA,17543,"$925,000 ","3 bds, 6.0 ba ,6890 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/770-Bent-Creek-Dr-Lititz-PA-17543/54234279_zpid/,House for sale
477,,Lititz,PA,17543,"$175,000 ","5 bds, None ba ,1328 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/58-S-Heck-Rd-Lititz-PA-17543/54255875_zpid/,Lot / Land for sale
478,,Lititz,PA,17543,"$875,000 ","5 bds, 6.0 ba ,5104 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/679-Goose-Neck-Dr-Lititz-PA-17543/54234200_zpid/,House for sale
479,,Lititz,PA,17543,"$374,900 ","2 bds, 2.0 ba ,2149 sqft",Traditions Realty,https://www.zillow.com/homedetails/1076-Constitution-Dr-Lititz-PA-17543/2084965999_zpid/,New construction
480,,Lititz,PA,17543,"$949,000 ","4 bds, 5.0 ba ,3591 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/1002-N-Bristol-Dr-Lititz-PA-17543/2082756502_zpid/,New construction
481,,Lititz,PA,17543,"$775,000 ","4 bds, 5.0 ba ,5215 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/609-Goose-Neck-Dr-Lititz-PA-17543/54233702_zpid/,House for sale
482,,Lititz,PA,17543,"$949,900 ","5 bds, 5.0 ba ,4986 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/688-Bent-Creek-Dr-Lititz-PA-17543/87897060_zpid/,House for sale
483,,Lititz,PA,17543,"$799,900 ","5 bds, 5.0 ba ,5153 sqft",Lusk & Associates Sotheby's International Realty,https://www.zillow.com/homedetails/28-Pintail-Turn-Lititz-PA-17543/9762388_zpid/,House for sale
484,,Lititz,PA,17543,"$398,000 ","4 bds, 3.0 ba ,2376 sqft",Keller Williams Platinum Realty,https://www.zillow.com/homedetails/2985-Tiffany-Dr-Lititz-PA-17543/9755618_zpid/,House for sale
485,,Lititz,PA,17543,"$215,000 ","3 bds, 2.0 ba ,1876 sqft",Kingsway Realty,https://www.zillow.com/homedetails/52-Pebble-Creek-Dr-Lititz-PA-17543/54253826_zpid/,House for sale
486,,Lititz,PA,17543,"$254,800 ","3 bds, 2.0 ba ,1540 sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/12-Ridge-Rd-Lititz-PA-17543/54251962_zpid/,House for sale
487,,Lititz,PA,17543,"$249,900 ","4 bds, 3.0 ba ,2070 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/7-Countryside-Ln-Lititz-PA-17543/54252580_zpid/,House for sale
488,,Lititz,PA,17543,"$285,000 ","3 bds, 2.0 ba ,2120 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/1021-Bond-St-Lititz-PA-17543/58758093_zpid/,Townhouse for sale
489,,Lititz,PA,17543,"$285,000 ","4 bds, 3.0 ba ,2752 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/32-Diane-Ave-Lititz-PA-17543/54251678_zpid/,House for sale
490,,Lititz,PA,17543,"$850,000 ","4 bds, 6.0 ba ,5952 sqft",Berkshire Hathaway HomeServices Homesale Realty,https://www.zillow.com/homedetails/664-Goose-Neck-Dr-Lititz-PA-17543/54234403_zpid/,House for sale
491,,Lititz,PA,17543,"$1,595,000 ","4 bds, 4.0 ba ,6124 sqft",Coldwell Banker Residential Brokerage-Lancaster,https://www.zillow.com/homedetails/115-Millwyck-Rd-Lititz-PA-17543/54253087_zpid/,House for sale
492,,Lancaster,PA,17543,"$239,900 ","None bds, None ba ,None sqft",RE/MAX Pinnacle,https://www.zillow.com/homedetails/537-Northampton-Dr-Lancaster-PA-17543/296642626_zpid/,Lot / Land for sale
493,,Lititz,PA,17543,"$449,900+","4 bds, 3.0 ba ,3055 sqft",Garman Builders,https://www.zillow.com/community/lititz-bend/2080450421_zpid/,New construction
